Gamma,Lambda,Accuracy
0.24420531,0.00625055,0.36231884057971014
0.24420531,0.00828643,0.36231884057971014
0.24420531,0.01098541,0.36231884057971014
0.24420531,0.01456348,0.36231884057971014
0.24420531,0.01930698,0.36231884057971014
0.24420531,0.02559548,0.36231884057971014
0.24420531,0.03393222,0.36231884057971014
0.24420531,0.04498433,0.36231884057971014
0.24420531,0.05963623,0.36231884057971014
0.24420531,0.07906043,0.36231884057971014
0.24420531,0.10481131,0.36231884057971014
0.24420531,0.13894955,0.36231884057971014
0.24420531,0.184207,0.36231884057971014
0.24420531,0.24420531,0.36231884057971014
0.24420531,0.32374575,0.36231884057971014
0.24420531,0.42919343,0.36231884057971014
0.24420531,0.5689866,0.36231884057971014
0.24420531,0.75431201,0.36231884057971014
0.24420531,1.0,0.36231884057971014
0.32374575,1e-06,0.36231884057971014
0.32374575,1.33e-06,0.36231884057971014
0.32374575,1.76e-06,0.36231884057971014
0.32374575,2.33e-06,0.36231884057971014
0.32374575,3.09e-06,0.36231884057971014
0.32374575,4.09e-06,0.36231884057971014
0.32374575,5.43e-06,0.36231884057971014
0.32374575,7.2e-06,0.36231884057971014
0.32374575,9.54e-06,0.36231884057971014
0.32374575,1.265e-05,0.36231884057971014
0.32374575,1.677e-05,0.36231884057971014
0.32374575,2.223e-05,0.36231884057971014
0.32374575,2.947e-05,0.36231884057971014
0.32374575,3.907e-05,0.36231884057971014
0.32374575,5.179e-05,0.36231884057971014
0.32374575,6.866e-05,0.36231884057971014
0.32374575,9.103e-05,0.36231884057971014
0.32374575,0.00012068,0.36231884057971014
0.32374575,0.00015999,0.36231884057971014
0.32374575,0.0002121,0.36231884057971014
0.32374575,0.00028118,0.36231884057971014
0.32374575,0.00037276,0.36231884057971014
0.32374575,0.00049417,0.36231884057971014
0.32374575,0.00065513,0.36231884057971014
0.32374575,0.00086851,0.36231884057971014
0.32374575,0.0011514,0.36231884057971014
0.32374575,0.00152642,0.36231884057971014
0.32374575,0.00202359,0.36231884057971014
0.32374575,0.0026827,0.36231884057971014
0.32374575,0.00355648,0.36231884057971014
0.32374575,0.00471487,0.36231884057971014
0.32374575,0.00625055,0.36231884057971014
0.32374575,0.00828643,0.36231884057971014
0.32374575,0.01098541,0.36231884057971014
0.32374575,0.01456348,0.36231884057971014
0.32374575,0.01930698,0.36231884057971014
0.32374575,0.02559548,0.36231884057971014
0.32374575,0.03393222,0.36231884057971014
0.32374575,0.04498433,0.36231884057971014
0.32374575,0.05963623,0.36231884057971014
0.32374575,0.07906043,0.36231884057971014
0.32374575,0.10481131,0.36231884057971014
0.32374575,0.13894955,0.36231884057971014
0.32374575,0.184207,0.36231884057971014
0.32374575,0.24420531,0.36231884057971014
0.32374575,0.32374575,0.36231884057971014
0.32374575,0.42919343,0.36231884057971014
0.32374575,0.5689866,0.36231884057971014
0.32374575,0.75431201,0.36231884057971014
0.32374575,1.0,0.36231884057971014
0.42919343,1e-06,0.36231884057971014
0.42919343,1.33e-06,0.36231884057971014
0.42919343,1.76e-06,0.36231884057971014
0.42919343,2.33e-06,0.36231884057971014
0.42919343,3.09e-06,0.36231884057971014
0.42919343,4.09e-06,0.36231884057971014
0.42919343,5.43e-06,0.36231884057971014
0.42919343,7.2e-06,0.36231884057971014
0.42919343,9.54e-06,0.36231884057971014
0.42919343,1.265e-05,0.36231884057971014
0.42919343,1.677e-05,0.36231884057971014
0.42919343,2.223e-05,0.36231884057971014
0.42919343,2.947e-05,0.36231884057971014
0.42919343,3.907e-05,0.36231884057971014
0.42919343,5.179e-05,0.36231884057971014
0.42919343,6.866e-05,0.36231884057971014
0.42919343,9.103e-05,0.36231884057971014
0.42919343,0.00012068,0.36231884057971014
0.42919343,0.00015999,0.36231884057971014
0.42919343,0.0002121,0.36231884057971014
0.42919343,0.00028118,0.36231884057971014
0.42919343,0.00037276,0.36231884057971014
0.42919343,0.00049417,0.36231884057971014
0.42919343,0.00065513,0.36231884057971014
0.42919343,0.00086851,0.36231884057971014
0.42919343,0.0011514,0.36231884057971014
0.42919343,0.00152642,0.36231884057971014
0.42919343,0.00202359,0.36231884057971014
0.42919343,0.0026827,0.36231884057971014
0.42919343,0.00355648,0.36231884057971014
0.42919343,0.00471487,0.36231884057971014
0.42919343,0.00625055,0.36231884057971014
0.42919343,0.00828643,0.36231884057971014
0.42919343,0.01098541,0.36231884057971014
0.42919343,0.01456348,0.36231884057971014
0.42919343,0.01930698,0.36231884057971014
0.42919343,0.02559548,0.36231884057971014
0.42919343,0.03393222,0.36231884057971014
0.42919343,0.04498433,0.36231884057971014
0.42919343,0.05963623,0.36231884057971014
0.42919343,0.07906043,0.36231884057971014
0.42919343,0.10481131,0.36231884057971014
0.42919343,0.13894955,0.36231884057971014
0.42919343,0.184207,0.36231884057971014
0.42919343,0.24420531,0.36231884057971014
0.42919343,0.32374575,0.36231884057971014
0.42919343,0.42919343,0.36231884057971014
0.42919343,0.5689866,0.36231884057971014
0.42919343,0.75431201,0.36231884057971014
0.42919343,1.0,0.36231884057971014
0.5689866,1e-06,0.36231884057971014
0.5689866,1.33e-06,0.36231884057971014
0.5689866,1.76e-06,0.36231884057971014
0.5689866,2.33e-06,0.36231884057971014
0.5689866,3.09e-06,0.36231884057971014
0.5689866,4.09e-06,0.36231884057971014
0.5689866,5.43e-06,0.36231884057971014
0.5689866,7.2e-06,0.36231884057971014
0.5689866,9.54e-06,0.36231884057971014
0.5689866,1.265e-05,0.36231884057971014
0.5689866,1.677e-05,0.36231884057971014
0.5689866,2.223e-05,0.36231884057971014
0.5689866,2.947e-05,0.36231884057971014
0.5689866,3.907e-05,0.36231884057971014
0.5689866,5.179e-05,0.36231884057971014
0.5689866,6.866e-05,0.36231884057971014
0.5689866,9.103e-05,0.36231884057971014
0.5689866,0.00012068,0.36231884057971014
0.5689866,0.00015999,0.36231884057971014
0.5689866,0.0002121,0.36231884057971014
0.5689866,0.00028118,0.36231884057971014
0.5689866,0.00037276,0.36231884057971014
0.5689866,0.00049417,0.36231884057971014
0.5689866,0.00065513,0.36231884057971014
0.5689866,0.00086851,0.36231884057971014
0.5689866,0.0011514,0.36231884057971014
0.5689866,0.00152642,0.36231884057971014
0.5689866,0.00202359,0.36231884057971014
0.5689866,0.0026827,0.36231884057971014
0.5689866,0.00355648,0.36231884057971014
0.5689866,0.00471487,0.36231884057971014
0.5689866,0.00625055,0.36231884057971014
0.5689866,0.00828643,0.36231884057971014
0.5689866,0.01098541,0.36231884057971014
0.5689866,0.01456348,0.36231884057971014
0.5689866,0.01930698,0.36231884057971014
0.5689866,0.02559548,0.36231884057971014
0.5689866,0.03393222,0.36231884057971014
0.5689866,0.04498433,0.36231884057971014
0.5689866,0.05963623,0.36231884057971014
0.5689866,0.07906043,0.36231884057971014
0.5689866,0.10481131,0.36231884057971014
0.5689866,0.13894955,0.36231884057971014
0.5689866,0.184207,0.36231884057971014
0.5689866,0.24420531,0.36231884057971014
0.5689866,0.32374575,0.36231884057971014
0.5689866,0.42919343,0.36231884057971014
0.5689866,0.5689866,0.36231884057971014
0.5689866,0.75431201,0.36231884057971014
0.5689866,1.0,0.36231884057971014
0.75431201,1e-06,0.36231884057971014
0.75431201,1.33e-06,0.36231884057971014
0.75431201,1.76e-06,0.36231884057971014
0.75431201,2.33e-06,0.36231884057971014
0.75431201,3.09e-06,0.36231884057971014
0.75431201,4.09e-06,0.36231884057971014
0.75431201,5.43e-06,0.36231884057971014
0.75431201,7.2e-06,0.36231884057971014
0.75431201,9.54e-06,0.36231884057971014
0.75431201,1.265e-05,0.36231884057971014
0.75431201,1.677e-05,0.36231884057971014
0.75431201,2.223e-05,0.36231884057971014
0.75431201,2.947e-05,0.36231884057971014
0.75431201,3.907e-05,0.36231884057971014
0.75431201,5.179e-05,0.36231884057971014
0.75431201,6.866e-05,0.36231884057971014
0.75431201,9.103e-05,0.36231884057971014
0.75431201,0.00012068,0.36231884057971014
0.75431201,0.00015999,0.36231884057971014
0.75431201,0.0002121,0.36231884057971014
0.75431201,0.00028118,0.36231884057971014
0.75431201,0.00037276,0.36231884057971014
0.75431201,0.00049417,0.36231884057971014
0.75431201,0.00065513,0.36231884057971014
0.75431201,0.00086851,0.36231884057971014
0.75431201,0.0011514,0.36231884057971014
0.75431201,0.00152642,0.36231884057971014
0.75431201,0.00202359,0.36231884057971014
0.75431201,0.0026827,0.36231884057971014
0.75431201,0.00355648,0.36231884057971014
0.75431201,0.00471487,0.36231884057971014
0.75431201,0.00625055,0.36231884057971014
0.75431201,0.00828643,0.36231884057971014
0.75431201,0.01098541,0.36231884057971014
0.75431201,0.01456348,0.36231884057971014
0.75431201,0.01930698,0.36231884057971014
0.75431201,0.02559548,0.36231884057971014
0.75431201,0.03393222,0.36231884057971014
0.75431201,0.04498433,0.36231884057971014
0.75431201,0.05963623,0.36231884057971014
0.75431201,0.07906043,0.36231884057971014
0.75431201,0.10481131,0.36231884057971014
0.75431201,0.13894955,0.36231884057971014
0.75431201,0.184207,0.36231884057971014
0.75431201,0.24420531,0.36231884057971014
0.75431201,0.32374575,0.36231884057971014
0.75431201,0.42919343,0.36231884057971014
0.75431201,0.5689866,0.36231884057971014
0.75431201,0.75431201,0.36231884057971014
0.75431201,1.0,0.36231884057971014
1.0,1e-06,0.36231884057971014
1.0,1.33e-06,0.36231884057971014
1.0,1.76e-06,0.36231884057971014
1.0,2.33e-06,0.36231884057971014
1.0,3.09e-06,0.36231884057971014
1.0,4.09e-06,0.36231884057971014
1.0,5.43e-06,0.36231884057971014
1.0,7.2e-06,0.36231884057971014
1.0,9.54e-06,0.36231884057971014
1.0,1.265e-05,0.36231884057971014
1.0,1.677e-05,0.36231884057971014
1.0,2.223e-05,0.36231884057971014
1.0,2.947e-05,0.36231884057971014
1.0,3.907e-05,0.36231884057971014
1.0,5.179e-05,0.36231884057971014
1.0,6.866e-05,0.36231884057971014
1.0,9.103e-05,0.36231884057971014
1.0,0.00012068,0.36231884057971014
1.0,0.00015999,0.36231884057971014
1.0,0.0002121,0.36231884057971014
1.0,0.00028118,0.36231884057971014
1.0,0.00037276,0.36231884057971014
1.0,0.00049417,0.36231884057971014
1.0,0.00065513,0.36231884057971014
1.0,0.00086851,0.36231884057971014
1.0,0.0011514,0.36231884057971014
1.0,0.00152642,0.36231884057971014
1.0,0.00202359,0.36231884057971014
1.0,0.0026827,0.36231884057971014
1.0,0.00355648,0.36231884057971014
1.0,0.00471487,0.36231884057971014
1.0,0.00625055,0.36231884057971014
1.0,0.00828643,0.36231884057971014
1.0,0.01098541,0.36231884057971014
1.0,0.01456348,0.36231884057971014
1.0,0.01930698,0.36231884057971014
1.0,0.02559548,0.36231884057971014
1.0,0.03393222,0.36231884057971014
1.0,0.04498433,0.36231884057971014
1.0,0.05963623,0.36231884057971014
1.0,0.07906043,0.36231884057971014
1.0,0.10481131,0.36231884057971014
1.0,0.13894955,0.36231884057971014
1.0,0.184207,0.36231884057971014
1.0,0.24420531,0.36231884057971014
1.0,0.32374575,0.36231884057971014
1.0,0.42919343,0.36231884057971014
1.0,0.5689866,0.36231884057971014
1.0,0.75431201,0.36231884057971014
1.0,1.0,0.36231884057971014
